"","time","month","Mslp","P5_f","P5_u","P5_v","P5_z","P5th","P5zh","P8_f","P8_u","P8_v","P8_z","P8th","P8zh","P500","P850","P_f","P_u","P_v","P_z","P_th","P_zh","R500","R850","Rhum","Shum","Temp","rainfall","clazz"
"105","1964-04-14",4,-0.025,-1.116,-0.824,0.523,-0.746,42.4,-0.605,-0.368,-0.247,0.742,-0.58,171.64,-1.132,0.265,0.093,-0.499,0.609,1.244,-0.185,348.02,-1.307,-1.004,-2.135,-0.513,-0.233,-0.024,0,-1
"106","1964-04-15",4,-0.152,-1.003,-0.847,0.911,-0.305,26.68,-1.058,-0.123,-0.057,0.963,-0.89,184.57,-1.132,0.139,-0.075,-0.509,0.502,1.157,-0.652,340.68,-1.307,-0.662,-1.104,-0.282,0.042,0.097,0,-1
"107","1964-04-16",4,-0.113,-1.088,-0.847,0.678,-0.482,35.58,-1.058,0.286,-0.057,1.332,-0.683,185,-1.553,0.265,0.078,-0.342,0.548,1.376,-0.528,345.73,-1.547,-0.112,-0.941,0.48,0.173,0.124,0,-1
"108","1964-04-17",4,0.025,-1.257,-0.938,0.212,-0.261,174.96,-0.605,0.123,-0.436,1.185,-0.58,177.07,-1.553,0.48,0.383,-0.337,0.525,1.356,-0.689,344.41,-1.457,-0.112,-1.611,0.457,0.145,0.167,0,-1
"109","1964-04-18",4,0.142,-1.314,-1.03,-0.487,-0.394,136.78,0.299,-0.123,-0.499,0.963,-0.787,338.73,-1.132,0.548,0.475,-0.143,0.483,1.545,-0.81,344.11,-1.547,-0.856,-1.499,0.019,0.084,0.179,0,-1
"110","1964-04-19",4,-0.092,-1.399,-1.03,-0.642,0.047,157.85,0.299,0.041,-0.436,1.111,-0.063,344.87,-1.132,0.295,-0.014,-0.194,0.502,1.499,-0.696,344.3,-1.697,-1.388,-1.706,-0.466,-0.055,0.114,0,-1
"111","1964-04-20",4,-0.136,-1.314,-1.03,-0.797,0.179,169.28,0.752,-0.205,-0.31,0.963,0.505,173.59,-1.132,0.304,-0.166,-0.428,0.384,1.198,-0.488,334.59,-1.397,-1.382,-0.597,-0.328,0.011,0.109,2.643,1
"112","1964-04-21",4,-0.15,-1.37,-1.007,-0.409,0.003,165.56,0.299,0.041,-0.12,1.185,-0.011,182.92,-1.132,0.392,0.017,-0.459,0.738,1.29,-0.615,175.84,-1.427,-0.91,-0.597,0.18,0.191,0.214,0.106,1
"113","1964-04-22",4,-0.062,-1.144,-0.732,-0.331,-0.438,91.97,0.299,-0.205,-0.183,0.963,0.04,179.88,-0.711,0.519,0.215,-0.764,0.612,0.978,-0.276,343.87,-0.917,0.491,-1.009,0.411,0.176,0.172,0,-1
"114","1964-04-23",4,0.046,-0.919,-0.549,0.057,0.003,77.59,-0.153,-0.287,-0.183,0.89,-0.011,177.78,-0.711,0.567,0.429,-0.606,0.178,0.789,0.416,310.31,-0.767,0.656,-0.967,1.266,0.311,0.179,0,-1
"115","1964-04-24",4,-0.108,-0.693,-0.412,0.29,-0.57,73.93,-0.153,-0.123,-0.247,1.037,-0.373,176.65,-1.132,0.558,0.307,-0.545,0.529,1.193,0.403,341.5,-1.127,1.111,-1.31,0.85,0.354,0.297,0.533,1
"116","1964-04-25",4,-0.091,-0.552,-0.274,0.523,-0.394,71.51,-0.605,-0.205,0.006,0.89,-0.528,12.7,-1.132,0.489,0.307,-0.489,0.929,1.29,-0.205,187.13,-1.247,1.182,-1.173,0.457,0.345,0.287,0.454,1
"117","1964-04-26",4,0.074,-0.721,-0.389,-0.021,-0.217,82.58,0.299,-0.45,-0.689,0.447,-0.27,315.89,-0.29,0.587,0.521,-0.25,-0.241,0.473,0.685,287.72,-0.287,0.934,-0.485,1.104,0.251,0.186,0.253,1
"118","1964-04-27",4,0.092,-0.721,-0.412,0.057,-0.305,79.32,-0.153,-0.45,-0.689,0.521,-0.683,319.57,-0.29,0.577,0.536,-0.057,-0.405,0.386,1.052,282.61,-0.167,1.176,-0.158,0.781,0.246,0.23,1.257,1
"119","1964-04-28",4,-0.004,-0.495,-0.206,0.134,-0.79,80.19,-0.153,-1.187,-0.057,0.004,-0.27,50.39,0.131,0.45,0.292,-0.387,-0.149,-0.242,1.499,261.82,0.373,1.235,0.22,0.665,0.11,0.142,0,-1
"120","1964-04-29",4,-0.036,-0.27,-0.022,-0.254,-0.129,89.31,0.299,-0.45,0.575,-0.365,-0.683,102.53,0.131,0.012,-0.105,-0.443,-0.058,-0.528,0.077,242.98,0.643,1.318,0.83,1.127,-0.246,-0.258,0,-1
"121","1964-04-30",4,-0.331,-0.044,0.138,0.134,-0.658,83,-0.153,0.777,1.523,-0.291,-0.787,94.58,0.131,-0.368,-0.762,-0.886,0.216,-0.211,-0.743,251.12,0.313,1.903,1.139,0.042,-0.535,-0.363,0,-1
"122","1964-11-01",11,0.076,-1.032,-0.663,0.212,-0.085,65.04,-0.153,0.777,-1.89,-0.291,0.04,265.49,0.131,0.421,0.414,1.392,-1.487,-0.563,0.776,259.14,0.763,0.514,1.285,0.873,0.247,0.181,1.033,1
"123","1964-11-02",11,0.182,-1.229,-0.801,-0.331,0.003,91.07,0.299,0.614,-1.763,-0.586,0.247,255.74,0.552,0.343,0.169,1.489,-1.555,-0.599,0.376,258.6,0.793,-0.218,1.251,0.55,-0.117,-0.046,0.687,1
"124","1964-11-03",11,0.164,-1.399,-0.984,-0.176,-0.394,202.71,0.299,0.532,-1.7,-0.07,0.247,272.12,0.131,0.616,0.307,0.97,-1.201,-0.262,-0.067,263.55,0.493,-0.921,1.036,0.088,0.245,0.226,0,-1
"125","1964-11-04",11,0.03,-1.088,-0.686,-0.176,-0.658,81.89,0.299,0.695,-1.826,-0.586,0.247,257.47,0.552,0.723,0.383,0.706,-0.957,-0.584,0.238,255.38,0.643,-0.307,0.555,1.081,0.402,0.287,0,-1
"126","1964-11-05",11,0.11,-0.947,-0.572,-0.176,-1.407,84.02,0.299,0.286,-1.447,-0.586,0.092,254.19,0.552,0.723,0.353,1.123,-1.243,-0.773,0.144,253.52,0.883,-0.13,0.942,0.434,0.014,0.105,0.295,1
"127","1964-11-06",11,0.548,-0.58,-0.274,-0.098,-0.834,85.5,-0.153,-0.532,-0.815,-0.586,-0.166,237.91,0.552,0.723,0.719,1.046,-1.235,-0.461,-0.236,259.49,0.613,0.839,1.276,-0.305,-0.287,-0.155,0.148,1
"128","1964-11-07",11,0.681,-0.552,-0.274,0.29,-0.702,76.65,-0.153,-0.041,-1.258,-0.365,0.299,261.36,0.131,0.596,0.826,1.306,-1.407,-0.655,-0.084,256.74,0.853,1.235,1.388,0.111,-0.243,-0.185,0.021,1
"129","1964-11-08",11,0.445,-0.411,-0.16,0.367,-1.318,76.21,-0.153,0.532,-1.637,-0.439,-0.115,259.85,0.552,0.314,0.673,1.722,-1.711,-0.727,0.329,257.38,0.853,1.914,1.465,0.619,-0.044,-0.026,0.977,1
"130","1964-11-09",11,0.264,-0.439,-0.206,0.445,-1.098,74.78,-0.153,0.777,-1.826,-0.586,-0.373,256.46,0.552,0.041,0.261,1.702,-1.65,-0.967,-0.004,253.23,1.183,2.316,1.053,0.827,-0.173,-0.119,0.317,1
"131","1964-11-10",11,0.362,0.041,0.207,0.29,-0.526,81.79,-0.153,-0.123,-1.068,-0.734,-0.27,238.8,0.973,-0.212,0.246,1.377,-1.41,-0.9,-0.188,252.42,1.183,1.489,1.285,0.088,-0.364,-0.326,0.087,1
"132","1964-11-11",11,0.323,0.803,0.825,0.756,-0.57,80.13,-0.605,-0.368,-0.626,-0.956,-0.011,210.47,0.973,-0.611,0.017,1.077,-1.125,-1.069,-0.051,246.89,1.243,1.661,1.294,-0.097,-0.571,-0.497,0,-1
"133","1964-11-12",11,0.498,1.001,1.008,0.523,-0.129,82.98,-0.605,-0.205,-0.942,-0.808,-0.063,231.29,0.973,-1.167,-0.151,1.377,-1.395,-0.946,-1.16,251.25,1.123,1.306,0.718,-1.252,-0.921,-0.699,0,-1
"134","1964-11-13",11,0.984,1.001,1.008,0.057,-0.217,86.73,-0.153,-0.287,-0.815,-0.808,-1.097,229.79,0.973,-1.176,0.353,1.102,-1.193,-0.849,-1.825,251.17,1.063,-0.933,-1.86,-0.905,-1.104,-1.049,0,-1
"135","1964-11-14",11,1.156,0.097,0.252,0.29,-0.702,81.56,-0.153,-0.123,-1.131,-0.439,-0.735,254.41,0.552,-0.553,0.704,0.797,-1.041,-0.492,-0.881,257.51,0.673,-1.205,-2.316,-0.374,-0.954,-0.88,0.023,1
"136","1964-11-15",11,1.021,0.351,0.459,0.367,-0.57,81.83,-0.153,-0.041,-1.258,-0.07,-0.425,273.15,0.131,-0.144,0.902,1.107,-1.319,-0.002,-0.222,269.15,0.253,-0.679,0.735,-0.767,-0.726,-0.558,1.853,1
"137","1964-11-16",11,0.966,-0.015,0.184,-0.642,-0.878,93.97,0.299,-0.123,-1.131,-0.439,-0.683,254.39,0.552,0.246,0.979,1.26,-1.433,0.024,-0.051,269.65,0.133,-0.343,0.761,-0.466,-0.686,-0.501,1.244,1
"138","1964-11-17",11,0.888,0.069,0.23,-1.186,-0.834,101.25,0.752,-0.614,-0.436,-0.734,-0.787,208.7,0.552,0.372,0.857,0.335,-0.736,0.049,-0.538,269.86,0.163,-0.809,0.606,-0.605,-0.741,-0.513,0.282,1
"139","1964-11-18",11,0.836,0.21,0.344,-1.108,-0.438,99.91,1.204,-0.205,-0.499,-1.177,-0.218,200.59,1.394,0.119,0.628,0.08,-0.443,-0.599,-0.642,248.68,0.823,-0.756,0.134,-1.367,-0.908,-0.625,0,-1
"140","1964-11-19",11,0.588,0.351,0.481,-0.797,-0.79,95.04,0.752,-0.532,-0.31,-0.956,0.299,180,0.973,-0.368,0.017,0.319,-0.515,-0.977,-0.683,239.97,1.003,-0.856,-1.577,-0.674,-0.936,-0.845,0,-1
"141","1964-11-20",11,0.463,0.041,0.23,0.057,-1.318,84.57,-0.153,-1.35,-0.12,-0.144,-0.115,45,0.131,0.002,-0.09,0.207,-0.645,-0.038,-0.289,267.63,0.043,-0.608,0.942,-0.189,-0.798,-0.75,0,-1
"142","1964-11-21",11,0.458,-0.354,-0.091,0.29,-1.318,79.11,-0.153,-0.205,-1.131,-0.365,-0.321,260.83,0.552,0.148,0.063,1.219,-1.376,-0.415,-1.294,261.11,0.493,-0.413,0.254,-0.79,-0.841,-0.63,0,-1
"143","1964-11-22",11,0.253,0.126,0.298,-0.098,-1.715,87.39,-0.153,-0.778,-0.689,-0.439,-0.735,244.28,0.552,-0.309,-0.365,1.524,-1.559,-0.752,-1.59,255.93,0.763,-0.047,0.606,-0.49,-0.831,-0.753,0,-1
"144","1964-11-23",11,0.187,0.436,0.55,-0.021,-1.715,86.54,-0.153,-0.696,-0.31,-0.808,0.35,194.79,0.973,-0.475,-0.502,1.123,-1.167,-1.048,-1.314,247.67,1.033,-0.266,0.28,-1.182,-1.028,-0.799,0.062,1
"145","1964-11-24",11,0.455,1.198,1.168,0.212,-0.129,85.97,-0.153,-0.532,-0.752,-0.66,0.35,234.19,0.552,-0.933,-0.166,0.909,-1.026,-0.941,-1.072,248.27,0.913,-0.343,0.426,-1.529,-0.984,-0.794,0,-1
"146","1964-11-25",11,0.516,1.198,1.168,-0.176,0.443,88.77,0.299,-0.45,-0.815,-0.586,-0.476,241.38,0.552,-1.284,-0.044,0.802,-1.06,-0.431,-0.716,259.35,0.583,-1.347,0.701,-1.459,-0.992,-0.76,0,-1
"147","1964-11-26",11,0.504,1.226,1.191,-0.642,1.104,92.51,0.752,-0.368,-0.879,-0.513,-0.373,250.05,0.552,-1.566,-0.121,0.762,-1.018,-0.41,-1.267,259.61,0.433,-1.553,-0.7,-1.944,-1.106,-0.767,0,-1
"148","1964-11-27",11,0.413,0.634,0.688,-0.953,1.148,95.94,0.752,-0.123,-1.131,0.004,-0.115,277,0.131,-1.313,-0.182,0.401,-0.786,-0.068,-0.444,267,0.043,-1.205,-1.706,-1.898,-1.002,-0.672,0,-1
"149","1964-11-28",11,0.03,0.323,0.459,0.134,0.399,84.51,-0.153,-0.123,-1.068,0.373,-0.011,298.45,-0.29,-0.699,-0.396,0.075,-0.542,0.1,-0.541,271.95,0.013,-0.667,0.632,-0.351,-0.45,-0.316,0,-1
"150","1964-11-29",11,-0.412,0.21,0.321,0.989,-1.671,73.67,-1.058,-1.105,-0.373,0.078,-0.321,310.66,0.131,-0.456,-0.64,-0.286,-0.119,-0.706,-0.296,238.89,0.853,-0.714,-0.072,0.365,-0.275,-0.256,0,-1
"151","1964-11-30",11,0.185,0.549,0.619,0.756,-0.614,78.91,-0.605,-0.368,-0.626,-0.956,-0.27,214.1,0.973,-0.835,-0.334,1.306,-1.151,-1.462,-1.251,240.23,1.633,-1.134,-0.588,-0.697,-0.921,-0.76,0.13,1
"152","1964-12-01",12,0.899,1.001,1.008,0.678,0.928,81.97,-0.605,-0.041,-0.879,-1.103,-0.27,219.94,1.394,-1.157,0.337,1.458,-1.346,-1.304,-0.921,244.66,1.453,-0.791,0.976,-1.344,-1.212,-1.097,0.425,1
"153","1964-12-02",12,1.39,0.916,0.917,0.367,1.632,83.78,-0.153,-0.205,-0.563,-1.177,-0.631,204.1,1.394,-1.673,0.948,1.26,-1.159,-1.39,-0.36,241.31,1.543,-1.01,0.821,-0.49,-1.167,-1.232,2.729,1
"154","1964-12-03",12,1.558,1.565,1.443,-0.176,-0.085,89,0.299,-0.45,0.006,-1.029,-0.683,167.52,0.973,-1.79,1.009,1.092,-0.934,-1.564,-0.098,235.07,1.752,-0.809,0.881,0.48,-1.314,-1.535,0.908,1
"155","1964-12-04",12,1.743,1.283,1.214,0.6,-0.79,83.05,-0.605,-0.941,0.069,-0.365,-0.838,113.21,0.552,-1.41,1.116,0.67,-0.835,-0.931,-0.471,246.11,0.943,-0.815,0.89,-0.282,-1.415,-1.538,0.457,1
"156","1964-12-05",12,1.513,0.86,0.848,1.144,0.223,76.7,-1.058,-1.105,-0.247,0.152,-0.373,342.67,-0.29,-0.65,1.284,0.345,-0.744,0.059,0.111,270.75,0.163,-0.998,1.56,0.342,-1.019,-1.035,0,-1
"157","1964-12-06",12,1.46,0.803,0.825,0.445,-0.085,83.05,-0.605,-0.941,-0.563,0.004,-0.425,282.96,0.131,-0.329,1.483,0.706,-1.003,-0.278,0.205,262.73,0.463,-0.721,1.285,-0.328,-0.947,-0.872,0,-1
"158","1964-12-07",12,0.978,0.775,0.802,0.134,-0.35,85.56,-0.153,-0.778,-0.563,0.225,-0.528,310.02,-0.29,-0.446,0.902,0.736,-1.033,0.044,0.443,270.11,0.073,-0.921,1.131,0.781,-0.757,-0.802,0,-1
"159","1964-12-08",12,0.739,0.634,0.71,0.29,-0.614,83.71,-0.153,-0.614,-0.247,0.521,-0.631,351.03,-0.29,-0.066,0.872,-0.108,-0.317,0.616,0.527,290.01,-0.587,-1.075,0.873,0.411,-0.507,-0.508,0,-1
"160","1964-12-09",12,0.638,0.577,0.642,0.134,-1.01,85.1,-0.153,-1.105,-0.183,0.152,-0.218,16.35,-0.29,0.041,0.826,-0.433,-0.157,-0.119,-0.273,263.04,0.013,-1.193,0.589,1.104,-0.389,-0.482,3.834,1
"161","1964-12-10",12,0.492,0.577,0.665,-0.254,-0.702,89.6,0.299,-1.269,-0.247,-0.144,-0.166,208.88,0.131,-0.261,0.521,0.213,-0.553,-0.66,-0.027,248.86,0.403,-0.892,0.228,1.243,-0.502,-0.583,3.85,1
"162","1964-12-11",12,0.484,0.944,0.962,-0.254,-1.23,89.66,0.299,-1.187,-0.057,-0.217,0.66,156.09,0.131,-0.446,0.307,0.757,-0.934,-0.839,0.49,249.51,0.793,-0.862,1.113,1.035,-0.698,-0.848,0.388,1
"163","1964-12-12",12,0.817,0.662,0.733,0.057,-0.658,86.5,-0.153,-0.859,-0.626,-0.07,-0.115,277.71,0.131,-0.611,0.429,1.199,-1.376,-0.155,0.161,266.29,0.343,-0.927,1.19,0.896,-0.915,-1.022,0.492,1
"164","1964-12-13",12,0.657,0.239,0.321,1.066,-1.627,73.3,-1.058,-0.368,-1.005,-0.07,0.609,274.82,0.131,-0.076,0.307,0.853,-1.102,0.248,0.732,274.59,0.013,-1.199,1.268,0.55,-0.763,-0.794,0.062,1
"165","1964-12-14",12,0.41,-0.439,-0.206,0.445,-3.653,75.29,-0.153,0.286,-1.51,-0.365,-1.407,261.43,0.552,0.217,0.292,1.494,-1.597,-0.165,0.222,266.36,0.673,-1.388,0.211,-0.259,-0.643,-0.621,0.624,1
"166","1964-12-15",12,0.214,-0.185,0.046,0.134,-1.979,83.02,-0.605,0.204,-1.384,-0.291,-0.631,265.9,0.131,-0.222,-0.166,2.221,-1.993,-1.242,-0.296,251.41,1.123,-0.78,1.569,1.681,-0.568,-0.836,0,-1
"167","1964-12-16",12,-0.413,0.126,0.138,1.765,-1.23,62.36,-1.962,-0.368,-0.815,0.225,0.919,305.89,-0.29,-0.835,-0.915,1.931,-1.78,-1.135,1.949,252.75,0.733,1.442,1.465,1.958,-0.4,-0.708,0.875,1
"168","1964-12-17",12,0.293,0.775,0.733,1.765,-0.702,70.84,-1.962,0.123,-0.12,-1.546,1.125,175.75,1.394,-1.137,-0.64,2.683,-1.418,-3.208,-0.427,222.33,2.862,-1.134,1.32,0.919,-1.284,-1.505,1.411,1
"169","1964-12-18",12,1.367,1.142,1.008,2.076,-0.438,70.8,-1.962,-0.45,-0.183,-1.029,-0.373,180.61,0.973,-1.361,0.322,1.143,-0.965,-1.549,-1.583,235.49,1.483,-0.473,-2.075,-0.374,-1.578,-1.822,0,-1
"170","1964-12-19",12,1.286,1.593,1.26,3.24,0.267,65.39,-3.319,-0.941,-0.057,0.225,-0.115,19.93,-0.29,-1.732,0.536,0.599,-0.927,-0.216,-0.541,263.37,0.283,0.443,0.589,-1.09,-1.426,-1.353,0,-1
"171","1964-12-20",12,1.149,1.678,1.489,1.687,1.544,76.73,-1.51,-0.941,0.196,0.004,0.247,77.35,0.131,-1.965,0.566,0.167,-0.565,-0.446,-0.652,255.2,0.433,-1.364,0.864,-0.974,-1.473,-1.271,0,-1
"172","1964-12-21",12,1.295,0.831,0.848,0.523,0.355,82.36,-0.605,-1.105,0.006,0.004,0.454,56,-0.29,-1.284,0.719,-0.199,-0.29,-0.349,-1.294,254.51,0.253,-1.116,-2.152,-1.529,-1.654,-1.475,0,-1
"173","1964-12-22",12,0.962,0.521,0.527,1.454,0.84,70.8,-1.51,-0.614,0.069,0.447,1.074,33.56,-0.29,-1.137,0.398,-0.886,0.182,0.141,-0.662,276.45,-0.137,-1.234,-3.33,-2.245,-1.795,-1.394,0,-1
"174","1964-12-23",12,0.984,0.323,0.321,1.687,1.148,66.41,-1.51,-0.778,0.069,0.373,0.815,29.29,-0.29,-1.147,0.582,-0.291,-0.229,-0.221,-1.257,259.58,0.223,-1.193,-1.99,-1.229,-1.312,-1.128,0,-1
"175","1964-12-24",12,1.034,-0.241,-0.045,0.678,-0.041,73.29,-0.605,-0.696,-0.689,0.152,0.919,295.27,-0.29,-0.913,0.704,0.711,-0.995,-0.375,-0.024,260.16,0.493,-1.323,-0.322,0.157,-1.004,-1.008,0,-1
"176","1964-12-25",12,0.694,0.436,0.481,1.066,0.399,74.58,-1.058,-0.696,-0.689,0.078,0.919,292.27,0.131,-1.147,0.444,0.34,-0.721,-0.155,1.331,265.9,0.223,-0.567,0.959,0.019,-0.836,-0.833,0,-1
"177","1964-12-26",12,0.527,0.831,0.779,1.765,0.311,71.27,-1.51,-0.859,-0.626,-0.291,0.557,259.9,0.131,-1.478,0.169,0.543,-0.77,-0.819,0.823,248.13,0.883,-0.242,0.555,0.988,-0.885,-0.938,0.004,1
"178","1964-12-27",12,0.589,0.972,0.917,1.377,0.619,75.57,-1.51,-1.023,-0.436,-0.365,0.35,237.39,0.552,-1.722,0.078,0.934,-1.048,-0.946,0,248.18,1.033,0.502,0.984,0.457,-1.041,-1.083,0.788,1
"179","1964-12-28",12,0.918,0.944,0.939,0.678,0.531,81.75,-0.605,-0.941,-0.247,-0.513,-0.011,189.13,0.552,-1.79,0.383,1.234,-1.292,-0.921,-0.551,251.02,1.183,1.094,0.701,0.18,-1.242,-1.277,0.063,1
"180","1964-12-29",12,0.828,0.464,0.504,1.066,1.148,74.77,-1.058,-1.105,-0.436,-0.291,-0.011,245.61,0.131,-2.004,0.2,0.528,-0.854,-0.385,-0.111,259.24,0.493,0.981,0.469,-0.767,-1.158,-1.145,0.427,1
"181","1964-12-30",12,0.187,0.831,0.756,1.92,1.588,69.36,-1.962,-0.941,-0.373,-0.513,0.35,215.36,0.552,-2.482,-0.411,0.701,-0.789,-1.135,1.371,241.88,1.153,0.502,0.993,0.273,-0.966,-1.025,0.871,1
"182","1964-12-31",12,-0.091,1.001,0.962,0.911,2.073,79.89,-1.058,-0.859,0.133,-0.513,-0.166,135.61,0.552,-3.29,-1.251,0.706,-0.607,-1.482,-0.572,231.26,1.453,-0.602,0.649,0.18,-1.313,-1.405,0.217,1
"183","1965-01-01",1,0.304,0.803,0.848,0.29,1.5,84.54,-0.153,-1.105,-0.183,-0.291,-0.528,90,0.552,-3.105,-0.793,0.497,-0.82,-0.375,-1.217,258.67,0.283,-0.939,-1.293,-2.014,-1.567,-1.435,0.165,1
"184","1965-01-02",1,0.052,0.69,0.71,0.989,1.764,77.26,-0.605,-0.368,-0.689,0.521,0.505,319.52,-0.29,-2.949,-0.96,1.173,-1.346,0.396,0.309,277.26,-0.317,0.951,0.392,-0.282,-1.075,-1.286,25.638,1
"185","1965-01-03",1,-0.468,0.86,0.825,1.299,3.042,75.69,-1.058,1.105,-1.384,-1.989,1.694,218.31,1.815,-3.31,-1.785,2.444,-1.932,-1.977,0.82,241.4,1.872,0.018,0.847,1.219,-1.217,-1.411,29.749,1
"186","1965-01-04",1,0.498,0.718,0.779,0.134,1.588,85.44,-0.153,0.204,-0.942,-1.325,-0.735,217.81,1.394,-2.891,-0.487,1.311,-1.231,-1.314,-0.185,243.54,1.363,-0.602,-0.356,-0.974,-1.437,-1.449,0.764,1
"187","1965-01-05",1,0.442,1.283,1.237,-0.098,2.205,88.48,0.299,-1.023,-0.183,-0.513,0.144,169.73,0.552,-3.076,-0.533,0.736,-0.999,-0.482,0.685,258.01,0.373,-0.083,1.131,0.319,-1.273,-1.525,8.955,1
"188","1965-01-06",1,0.086,1.706,1.581,0.29,1.5,86.07,-0.153,-0.532,0.449,-0.513,-0.011,114.25,0.552,-3.066,-0.93,0.213,-0.622,-0.323,-0.074,259.2,0.433,-0.272,1.01,0.988,-1.151,-1.386,10.238,1
"189","1965-01-07",1,-0.556,2.525,2.222,0.29,2.645,86.85,-0.153,1.023,0.954,-1.841,0.815,142.98,1.815,-3.962,-2.045,0.858,-0.088,-2.268,0.487,207.51,1.962,-0.726,-0.072,-0.282,-1.554,-1.605,5.432,1
"190","1965-01-08",1,0.716,2.722,2.405,-0.797,1.324,92.28,1.204,0.532,0.765,-1.546,-0.942,143.71,1.815,-3.826,-0.793,0.126,0.083,-1.503,-2.057,212.94,1.483,-1.323,-2.574,-2.753,-2.044,-2.06,0,-1
"191","1965-01-09",1,1.388,1.847,1.695,-0.642,2.645,91.81,0.752,-0.368,0.575,-0.586,-0.942,115.76,0.552,-3.417,0.261,-0.276,-0.188,-0.451,-1.711,249.6,0.313,-1.24,-1.457,-2.429,-2.077,-2.097,0,-1
"192","1965-01-10",1,1.565,1.678,1.558,-0.797,0.928,93.22,0.752,-0.532,0.259,-0.734,-0.528,143.78,0.552,-2.394,0.795,-0.235,-0.233,-0.39,-1.516,251.62,0.583,-1.146,-3.055,-3.284,-2.015,-1.83,0,-1
"193","1965-01-11",1,2.115,1.932,1.764,-0.409,1.06,90.53,0.752,-0.205,0.322,-1.103,-0.89,151.64,0.973,-2.355,1.33,1.051,-1.163,-0.819,-1.657,250.96,0.853,-0.189,-0.047,-1.252,-1.82,-2.107,0.037,1
"194","1965-01-12",1,2.275,1.706,1.581,0.134,1.236,86.9,-0.153,-0.45,0.006,-0.956,-0.631,164.94,0.973,-2.647,1.467,1.021,-1.189,-0.604,-1.042,255.66,0.703,-0.691,-0.236,-2.222,-1.897,-2.102,0,-1
"195","1965-01-13",1,2.481,1.368,1.283,0.523,0.84,83.58,-0.605,-0.859,-0.563,-0.365,-1.097,246.09,0.552,-2.248,1.91,1.062,-1.247,-0.456,-1.234,259.36,0.313,-1.022,-1.216,-1.968,-1.782,-1.985,0,-1
"196","1965-01-14",1,2.627,0.549,0.596,0.678,0.179,79.65,-1.058,-0.287,-1.005,0.152,-1.2,284.91,0.131,-1.361,2.475,0.955,-1.193,0.355,-0.494,276.49,-0.197,-1.282,-1.912,-2.106,-1.689,-1.611,0,-1
"197","1965-01-15",1,2.401,0.775,0.802,0.833,0.928,79.33,-1.058,-0.532,-0.815,-0.513,-0.683,242.49,0.552,-1.42,2.185,0.741,-1.029,0.366,-0.837,277.34,-0.107,-0.998,0.546,-1.76,-1.665,-1.548,0.15,1
"198","1965-01-16",1,1.852,0.775,0.756,1.299,0.619,74.66,-1.51,-0.368,-0.942,0.078,-0.683,282.35,0.131,-1.566,1.528,0.904,-1.151,0.366,-0.945,276.89,-0.227,-0.803,-0.975,-2.429,-1.55,-1.305,0,-1
"199","1965-01-17",1,1.169,1.311,1.191,1.61,0.752,75.49,-1.51,-1.187,-0.31,0.004,-0.58,312.91,0.131,-1.887,0.902,-0.108,-0.344,0.57,0.104,288.74,-0.257,-1.14,-1.405,-1.875,-1.32,-1.019,0,-1
"200","1965-01-18",1,1.043,-0.1,0.092,0.678,-0.129,75.46,-0.605,-0.041,-1.194,-0.513,-0.115,252.19,0.552,-1.235,0.841,0.401,-0.748,-0.441,0.336,257.13,0.343,-0.91,-1.267,-0.605,-1.131,-1.036,0,-1
"201","1965-01-19",1,1.136,-0.241,-0.045,0.833,2.029,70.84,-1.058,-0.287,-1.068,-0.217,-0.425,267.9,0.131,-1.157,1.04,0.731,-0.991,-0.502,-0.316,257.33,0.403,-0.78,-0.339,-0.466,-1.179,-1.049,0,-1
"202","1965-01-20",1,1.217,-0.213,0.001,-0.098,0.487,86.7,-0.153,-0.614,-0.689,-0.513,-0.89,237.13,0.552,-0.796,1.055,0.975,-1.098,-0.875,-1.425,250.46,0.763,-1.612,-1.86,-0.813,-1.35,-1.266,0,-1
"203","1965-01-21",1,0.995,-0.072,0.138,-0.021,-0.658,85.32,-0.153,-0.778,-0.689,-0.365,-0.89,252.46,0.552,-0.358,0.658,0.736,-0.98,-0.563,-1.281,256.26,0.703,-1.683,-2.788,-0.813,-1.309,-1.261,0,-1
"204","1965-01-22",1,0.57,0.239,0.367,0.6,-1.979,78.89,-0.605,-0.614,-0.752,0.078,-1.768,290.16,0.131,-0.222,0.307,0.548,-0.892,-0.15,-0.975,265.11,0.253,-1.707,-0.855,-0.005,-0.97,-0.989,0,-1
"205","1965-01-23",1,0.342,0.549,0.642,0.134,-1.098,85.1,-0.153,-0.859,-0.626,-0.291,-0.683,258.36,0.552,-0.66,-0.044,0.497,-0.858,-0.048,-0.32,267.65,0.163,-1.541,0.572,0.434,-0.821,-0.941,0,-1
"206","1965-01-24",1,0.726,1.029,1.031,-0.487,-0.35,91,0.752,-0.778,-0.12,-0.734,-0.58,154.23,0.973,-1.128,0.154,1.001,-1.22,-0.293,-0.535,262.61,0.463,-1.494,0.572,-0.351,-1.317,-1.375,0,-1
"207","1965-01-25",1,0.909,1.48,1.397,-1.108,0.531,95.38,0.752,-0.368,0.575,-0.439,-0.58,107.98,0.552,-1.537,0.246,0.202,-0.641,0.054,-0.205,270.21,-0.047,-1.435,0.812,-0.744,-1.463,-1.455,0,-1
